Date,V39079,V39050,V39078,Canadian Overnight Repo Rate Average (CORRA) (%),V39076,V39077,OR,ORR,TARGET,ACTUAL,TERMREPOS,SEC_LEND,V39068,V39071,V39072,V39073,V39074
2025-10-13, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, , , , , 
2025-10-10, 2.50, 2.5037, 2.75, 2.5200, 2.45, 2.75, 0.0, 0.0, Not available, 76390, 0.0, 581.0, , , , , 
2025-10-09, 2.50, 2.5045, 2.75, 2.5200, 2.45, 2.75, 0.0, 0.0, Not available, 76660, 0.0, 539.0, , , , , 
2025-10-08, 2.50, 2.5036, 2.75, 2.5200, 2.45, 2.75, 0.0, 0.0, Not available, 78653, 0.0, 520.0, , , , , 
2025-10-07, 2.50, 2.5122, 2.75, 2.5300, 2.45, 2.75, 0.0, 0.0, Not available, 78731, 0.0, 887.0, , , , , 
2025-10-06, 2.50, 2.5265, 2.75, 2.5400, 2.45, 2.75, 0.0, 0.0, Not available, 75979, 0.0, 1042.0, , , , , 
2025-10-03, 2.50, 2.5284, 2.75, 2.5600, 2.45, 2.75, 0.0, 0.0, Not available, 76696, 0.0, 733.0, , , , , 
2025-10-02, 2.50, 2.5285, 2.75, 2.5600, 2.45, 2.75, 0.0, 0.0, Not available, 75119, 10150.0, 878.0, , , , , 
2025-10-01, 2.50, 2.5277, 2.75, 2.5600, 2.45, 2.75, 0.0, 0.0, Not available, 73290, 0.0, 583.0, , , , , 
2025-09-30, 2.50, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, , , , , 
2025-09-29, 2.50, 2.5300, 2.75, 2.5600, 2.45, 2.75, 12000.0, 0.0, Not available, 84500, 0.0, 1130.0, , , , , 
2025-09-26, 2.50, 2.5336, 2.75, 2.5600, 2.45, 2.75, 9940.0, 0.0, Not available, 85130, 0.0, 1053.0, , , , , 
2025-09-25, 2.50, 2.5253, 2.75, 2.5500, 2.45, 2.75, 0.0, 0.0, Not available, 73324, 0.0, 800.0, , , , , 
2025-09-24, 2.50, 2.5292, 2.75, 2.5500, 2.45, 2.75, 0.0, 0.0, Not available, 74434, 0.0, 570.0, , , , , 
2025-09-23, 2.50, 2.5296, 2.75, 2.5500, 2.45, 2.75, 0.0, 0.0, Not available, 73328, 0.0, 551.0, , , , , 
2025-09-22, 2.50, 2.1805, 2.75, 2.5500, 2.45, 2.75, 0.0, 0.0, Not available, 73248, 0.0, 472.0, , , , , 
2025-09-19, 2.50, 2.5302, 2.75, 2.5600, 2.45, 2.75, 0.0, 0.0, Not available, 72784, 0.0, 522.0, , , , , 
2025-09-18, 2.50, 2.5234, 2.75, 2.5500, 2.45, 2.75, 0.0, 0.0, Not available, 72440, 4815.0, 693.0, , , , , 
2025-09-17, 2.75, 2.7759, 3.00, 2.8000, 2.70, 3.00, 0.0, 0.0, Not available, 70309, 0.0, 483.0, , , , , 
2025-09-16, 2.75, 2.7738, 3.00, 2.8200, 2.70, 3.00, 0.0, 0.0, Not available, 70574, 0.0, 603.0, , , , , 
2025-09-15, 2.75, 2.7791, 3.00, 2.8200, 2.70, 3.00, 0.0, 0.0, Not available, 66021, 0.0, 457.0, , , , , 
2025-09-12, 2.75, 2.7697, 3.00, 2.7900, 2.70, 3.00, 0.0, 0.0, Not available, 69022, 0.0, 336.0, , , , , 
2025-09-11, 2.75, 2.7696, 3.00, 2.8100, 2.70, 3.00, 0.0, 0.0, Not available, 72052, 0.0, 442.0, , , , , 
2025-09-10, 2.75, 2.7885, 3.00, 2.8100, 2.70, 3.00, 0.0, 0.0, Not available, 72397, 0.0, 561.0, , , , , 
2025-09-09, 2.75, 2.7673, 3.00, 2.8000, 2.70, 3.00, 0.0, 0.0, Not available, 72104, 0.0, 428.0, , , , , 
2025-09-08, 2.75, 2.7618, 3.00, 2.8000, 2.70, 3.00, 0.0, 0.0, Not available, 72263, 0.0, 639.0, , , , , 
2025-09-05, 2.75, 2.7794, 3.00, 2.8000, 2.70, 3.00, 0.0, 0.0, Not available, 73203, 0.0, 821.0, , , , , 
2025-09-04, 2.75, 2.7677, 3.00, 2.7900, 2.70, 3.00, 0.0, 0.0, Not available, 71775, 5900.0, 824.0, , , , , 
2025-09-03, 2.75, 2.7685, 3.00, 2.8000, 2.70, 3.00, 0.0, 0.0, Not available, 70707, 0.0, 849.0, , , , , 
2025-09-02, 2.75, 2.7620, 3.00, 2.8000, 2.70, 3.00, 12000.0, 0.0, Not available, 80421, 0.0, 406.0, , , , , 
2025-09-01, 2.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, , , , , 
2025-08-29, 2.75, 2.7508, 3.00, 2.7700, 2.70, 3.00, 0.0, 0.0, Not available, 68138, 0.0, 647.0, , , , , 
2025-08-28, 2.75, 2.7526, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 85326, 0.0, 272.0, , , , , 
2025-08-27, 2.75, 2.7683, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 91935, 0.0, 239.0, , , , , 
2025-08-26, 2.75, 2.7628, 3.00, 2.7700, 2.70, 3.00, 0.0, 0.0, Not available, 76654, 0.0, 36.0, , , , , 
2025-08-25, 2.75, 2.7559, 3.00, 2.7700, 2.70, 3.00, 0.0, 0.0, Not available, 83578, 0.0, 453.0, , , , , 
2025-08-22, 2.75, 2.7604, 3.00, 2.7700, 2.70, 3.00, 0.0, 0.0, Not available, 77415, 0.0, 212.0, , , , , 
2025-08-21, 2.75, 2.7505, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 79489, 3090.0, 256.0, , , , , 
2025-08-20, 2.75, 2.7494, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 81352, 0.0, 211.0, , , , , 
2025-08-19, 2.75, 2.7475, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 73415, 0.0, 451.0, , , , , 
2025-08-18, 2.75, 2.7515, 3.00, 2.7700, 2.70, 3.00, 0.0, 0.0, Not available, 77622, 0.0, 910.0, , , , , 
2025-08-15, 2.75, 2.7614, 3.00, 2.7700, 2.70, 3.00, 0.0, 0.0, Not available, 72746, 0.0, 746.0, , , , , 
2025-08-14, 2.75, 2.7495, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 78117, 0.0, 402.0, , , , , 
2025-08-13, 2.75, 2.7506, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 79165, 0.0, 435.0, , , , , 
2025-08-12, 2.75, 2.7455, 3.00, 2.7700, 2.70, 3.00, 0.0, 0.0, Not available, 75920, 0.0, 287.0, , , , , 
2025-08-11, 2.75, 2.7429, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 75887, 0.0, 405.0, , , , , 
2025-08-08, 2.75, 2.7527, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 69525, 0.0, 543.0, , , , , 
2025-08-07, 2.75, 2.7522, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 69084, 1700.0, 599.0, , , , , 
2025-08-06, 2.75, 2.7482, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 72593, 0.0, 1019.0, , , , , 
2025-08-05, 2.75, 2.7482, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 74472, 0.0, 1145.0, , , , , 
2025-08-04, 2.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, 88005, Bank holiday, Bank holiday, , , , , 
2025-08-01, 2.75, 2.7541, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 87581, 0.0, 1006.0, , , , , 
2025-07-31, 2.75, 2.7651, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 80199, 0.0, 1143.0, , , , , 
2025-07-30, 2.75, 2.7514, 3.00, 2.7700, 2.70, 3.00, 0.0, 0.0, Not available, 79563, 0.0, 764.0, , , , , 
2025-07-29, 2.75, 2.7472, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 75695, 0.0, 633.0, , , , , 
2025-07-28, 2.75, 2.7447, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 69172, 0.0, 561.0, , , , , 
2025-07-25, 2.75, 2.7470, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 72257, 0.0, 547.0, , , , , 
2025-07-24, 2.75, 2.7449, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 66442, 2080.0, 580.0, , , , , 
2025-07-23, 2.75, 2.7461, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 71736, 0.0, 750.0, , , , , 
2025-07-22, 2.75, 2.7466, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 76538, 0.0, 738.0, , , , , 
2025-07-21, 2.75, 2.7489, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 84212, 0.0, 1528.0, , , , , 
2025-07-18, 2.75, 2.7470, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 82305, 0.0, 1312.0, , , , , 
2025-07-17, 2.75, 2.7508, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 80688, 0.0, 1617.0, , , , , 
2025-07-16, 2.75, 2.7559, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 86234, 0.0, 1207.0, , , , , 
2025-07-15, 2.75, 2.7582, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 71592, 0.0, 1007.0, , , , , 
2025-07-14, 2.75, 2.7441, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 68560, 0.0, 1089.0, , , , , 
2025-07-11, 2.75, 2.7504, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 62280, 0.0, 1306.0, , , , , 
2025-07-10, 2.75, 2.7458, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 69377, 3000.0, 1417.0, , , , , 
2025-07-09, 2.75, 2.7463, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 77128, 0.0, 1203.0, , , , , 
2025-07-08, 2.75, 2.7465, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 69919, 0.0, 989.0, , , , , 
2025-07-07, 2.75, 2.7490, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 72753, 0.0, 1514.0, , , , , 
2025-07-04, 2.75, 2.7397, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 69160, 0.0, 1522.0, , , , , 
2025-07-03, 2.75, 2.7335, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 78865, 0.0, 1559.0, , , , , 
2025-07-02, 2.75, 2.7476, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 90158, 0.0, 2315.0, , , , , 
2025-07-01, 2.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, , , , , 
2025-06-30, 2.75, 2.7471, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 80660, 0.0, 2214.0, , , , , 
2025-06-27, 2.75, 2.7412, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 85304, 0.0, 1931.0, , , , , 
2025-06-26, 2.75, 2.7437, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 83820, 2980.0, 2009.0, , , , , 
2025-06-25, 2.75, 2.7407, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 89381, 0.0, 2066.0, , , , , 
2025-06-24, 2.75, 2.7467, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 93939, 0.0, 1810.0, , , , , 
2025-06-23, 2.75, 2.7447, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 90654, 0.0, 1822.0, , , , , 
2025-06-20, 2.75, 2.7456, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 90300, 0.0, 1903.0, , , , , 
2025-06-19, 2.75, 2.7397, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 79234, 0.0, 1848.0, , , , , 
2025-06-18, 2.75, 2.7443, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 84835, 0.0, 1729.0, , , , , 
2025-06-17, 2.75, 2.7440, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 82377, 0.0, 2114.0, , , , , 
2025-06-16, 2.75, 2.7440, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 87509, 0.0, 1661.0, , , , , 
2025-06-13, 2.75, 2.7425, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 80970, 0.0, 1616.0, , , , , 
2025-06-12, 2.75, 2.7412, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 76839, 3390.0, 1666.0, , , , , 
2025-06-11, 2.75, 2.7380, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 89803, 0.0, 1480.0, , , , , 
2025-06-10, 2.75, 2.7411, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 88845, 0.0, 1674.0, , , , , 
2025-06-09, 2.75, 2.7408, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 88824, 0.0, 1401.0, , , , , 
2025-06-06, 2.75, 2.7417, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 86939, 0.0, 3037.0, , , , , 
2025-06-05, 2.75, 2.7466, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 91571, 0.0, 2527.0, , , , , 
2025-06-04, 2.75, 2.7471, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 91161, 0.0, 2155.0, , , , , 
2025-06-03, 2.75, 2.7500, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 95430, 0.0, 1860.0, , , , , 
2025-06-02, 2.75, 2.7589, 3.00, 2.7800, 2.70, 3.00, 0.0, 0.0, Not available, 95107, 0.0, 1248.0, , , , , 
2025-05-30, 2.75, 2.7501, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 82379, 0.0, 1235.0, , , , , 
2025-05-29, 2.75, 2.7442, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 83275, 2650.0, 1076.0, , , , , 
2025-05-28, 2.75, 2.7438, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 87318, 0.0, 1195.0, , , , , 
2025-05-27, 2.75, 2.7403, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 87931, 0.0, 720.0, , , , , 
2025-05-26, 2.75, 2.7346, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 89146, 0.0, 900.0, , , , , 
2025-05-23, 2.75, 2.7447, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 88087, 0.0, 1195.0, , , , , 
2025-05-22, 2.75, 2.7509, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 96575, 0.0, 1203.0, , , , , 
2025-05-21, 2.75, 2.7717, 3.00, 2.7700, 2.70, 3.00, 0.0, 0.0, Not available, 71048, 0.0, 1135.0, , , , , 
2025-05-20, 2.75, 2.7428, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 90997, 0.0, 1089.0, , , , , 
2025-05-19, 2.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, , , , , 
2025-05-16, 2.75, 2.7602, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 84872, 0.0, 1299.0, , , , , 
2025-05-15, 2.75, 2.7357, 3.00, 2.7400, 2.70, 3.00, 0.0, 0.0, Not available, 79548, 2800.0, 961.0, , , , , 
2025-05-14, 2.75, 2.7323, 3.00, 2.7400, 2.70, 3.00, 0.0, 0.0, Not available, 86540, 0.0, 874.0, , , , , 
2025-05-13, 2.75, 2.7352, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 88331, 0.0, 829.0, , , , , 
2025-05-12, 2.75, 2.7357, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 86474, 0.0, 854.0, , , , , 
2025-05-09, 2.75, 2.7408, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 87420, 0.0, 844.0, , , , , 
2025-05-08, 2.75, 2.7388, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 89815, 0.0, 900.0, , , , , 
2025-05-07, 2.75, 2.7406, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 81168, 0.0, 885.0, , , , , 
2025-05-06, 2.75, 2.7394, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 82086, 0.0, 1168.0, , , , , 
2025-05-05, 2.75, 2.7397, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 83948, 0.0, 926.0, , , , , 
2025-05-02, 2.75, 2.7331, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 84833, 0.0, 1287.0, , , , , 
2025-05-01, 2.75, 2.7348, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 98454, 1850.0, 981.0, , , , , 
2025-04-30, 2.75, 2.7469, 3.00, 2.7700, 2.70, 3.00, 0.0, 0.0, Not available, 94150, 0.0, 783.0, , , , , 
2025-04-29, 2.75, 2.7384, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 99460, 0.0, 1030.0, , , , , 
2025-04-28, 2.75, 2.7367, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 98909, 0.0, 788.0, , , , , 
2025-04-25, 2.75, 2.7378, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 93910, 0.0, 1068.0, , , , , 
2025-04-24, 2.75, 2.7283, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 100150, 0.0, 1259.0, , , , , 
2025-04-23, 2.75, 2.7498, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 79554, 0.0, 1428.0, , , , , 
2025-04-22, 2.75, 2.7414, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 100564, 0.0, 1407.0, , , , , 
2025-04-21, 2.75, 2.7139, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 98761, 0.0, 1523.0, , , , , 
2025-04-18, 2.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, , , , , 
2025-04-17, 2.75, 2.7380, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 101120, 2525.0, 1067.0, , , , , 
2025-04-16, 2.75, 2.7261, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 97245, 0.0, 951.0, , , , , 
2025-04-15, 2.75, 2.7422, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 97523, 0.0, 1466.0, , , , , 
2025-04-14, 2.75, 2.7336, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 99267, 0.0, 1197.0, , , , , 
2025-04-11, 2.75, 2.7372, 3.00, 2.7700, 2.70, 3.00, 0.0, 0.0, Not available, 97997, 0.0, 1472.0, , , , , 
2025-04-10, 2.75, 2.7454, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 102424, 0.0, 1514.0, , , , , 
2025-04-09, 2.75, 2.7450, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 102176, 0.0, 1057.0, , , , , 
2025-04-08, 2.75, 2.7360, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 102056, 0.0, 803.0, , , , , 
2025-04-07, 2.75, 2.7287, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 100543, 0.0, 790.0, , , , , 
2025-04-04, 2.75, 2.7446, 3.00, 2.7700, 2.70, 3.00, 0.0, 0.0, Not available, 99727, 0.0, 706.0, , , , , 
2025-04-03, 2.75, 2.7437, 3.00, 2.7700, 2.70, 3.00, 0.0, 0.0, Not available, 100429, 1600.0, 740.0, , , , , 
2025-04-02, 2.75, 2.7592, 3.00, 2.7800, 2.70, 3.00, 0.0, 0.0, Not available, 101557, 0.0, 734.0, , , , , 
2025-04-01, 2.75, 2.7495, 3.00, 2.7700, 2.70, 3.00, 0.0, 0.0, Not available, 99766, 0.0, 847.0, , , , , 
2025-03-31, 2.75, 2.7369, 3.00, 2.7700, 2.70, 3.00, 0.0, 0.0, Not available, 103560, 0.0, 1229.0, , , , , 
2025-03-28, 2.75, 2.7486, 3.00, 2.7700, 2.70, 3.00, 0.0, 0.0, Not available, 100210, 0.0, 1094.0, , , , , 
2025-03-27, 2.75, 2.7463, 3.00, 2.7700, 2.70, 3.00, 0.0, 0.0, Not available, 104115, 0.0, 823.0, , , , , 
2025-03-26, 2.75, 2.7514, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 68919, 0.0, 753.0, , , , , 
2025-03-25, 2.75, 2.7326, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 87868, 0.0, 822.0, , , , , 
2025-03-24, 2.75, 2.7312, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 89666, 0.0, 848.0, , , , , 
2025-03-21, 2.75, 2.7362, 3.00, 2.7500, 2.70, 3.00, 0.0, 0.0, Not available, 96450, 0.0, 846.0, , , , , 
2025-03-20, 2.75, 2.7459, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 94858, 2300.0, 944.0, , , , , 
2025-03-19, 2.75, 2.7455, 3.00, 2.7600, 2.70, 3.00, 0.0, 0.0, Not available, 89354, 0.0, 958.0, , , , , 
2025-03-18, 2.75, 2.7571, 3.00, 2.7700, 2.70, 3.00, 0.0, 0.0, Not available, 94738, 0.0, 1058.0, , , , , 
2025-03-17, 2.75, 2.7557, 3.00, 2.7800, 2.70, 3.00, 0.0, 0.0, Not available, 99551, 0.0, 1099.0, , , , , 
2025-03-14, 2.75, 2.7492, 3.00, 2.7700, 2.70, 3.00, 0.0, 0.0, Not available, 96386, 0.0, 1295.0, , , , , 
2025-03-13, 2.75, 2.7516, 3.00, 2.7800, 2.70, 3.00, 0.0, 0.0, Not available, 101352, 0.0, 1590.0, , , , , 
2025-03-12, 3.00, 2.9991, 3.25, 3.0500, 2.95, 3.25, 6610.0, 0.0, Not available, 108405, 0.0, 1286.0, , , , , 
2025-03-11, 3.00, 2.9858, 3.25, 3.0100, 2.95, 3.25, 0.0, 0.0, Not available, 99164, 0.0, 2094.0, , , , , 
2025-03-10, 3.00, 2.9907, 3.25, 3.0100, 2.95, 3.25, 0.0, 0.0, Not available, 98744, 0.0, 2142.0, , , , , 
2025-03-07, 3.00, 2.9876, 3.25, 3.0000, 2.95, 3.25, 0.0, 0.0, Not available, 94640, 0.0, 1973.0, , , , , 
2025-03-06, 3.00, 2.9956, 3.25, 3.0200, 2.95, 3.25, 0.0, 0.0, Not available, 100029, 1710.0, 1884.0, , , , , 
2025-03-05, 3.00, 3.0010, 3.25, 3.0200, 2.95, 3.25, 0.0, 0.0, Not available, 97564, 0.0, 2262.0, , , , , 
2025-03-04, 3.00, 3.0036, 3.25, 3.0300, 2.95, 3.25, 0.0, 0.0, Not available, 98605, 0.0, 2189.0, , , , , 
2025-03-03, 3.00, 3.0030, 3.25, 3.0100, 2.95, 3.25, 0.0, 0.0, Not available, 98705, 0.0, 1954.0, , , , , 
2025-02-28, 3.00, 2.9900, 3.25, 3.0000, 2.95, 3.25, 0.0, 0.0, Not available, 103143, 0.0, 2557.0, , , , , 
2025-02-27, 3.00, 2.9799, 3.25, 2.9900, 2.95, 3.25, 0.0, 0.0, Not available, 111934, 0.0, 2311.0, , , , , 
2025-02-26, 3.00, 2.9978, 3.25, 2.9900, 2.95, 3.25, 0.0, 0.0, Not available, 87143, 0.0, 2050.0, , , , , 
2025-02-25, 3.00, 2.9809, 3.25, 2.9900, 2.95, 3.25, 0.0, 0.0, Not available, 104487, 0.0, 1763.0, , , , , 
2025-02-24, 3.00, 2.9783, 3.25, 2.9900, 2.95, 3.25, 0.0, 0.0, Not available, 106061, 0.0, 2233.0, , , , , 
2025-02-21, 3.00, 2.9812, 3.25, 2.9900, 2.95, 3.25, 0.0, 0.0, Not available, 109276, 0.0, 2351.0, , , , , 
2025-02-20, 3.00, 2.9802, 3.25, 3.0000, 2.95, 3.25, 0.0, 0.0, Not available, 108651, 0.0, 2267.0, , , , , 
2025-02-19, 3.00, 2.9907, 3.25, 3.0000, 2.95, 3.25, 0.0, 0.0, Not available, 110109, 0.0, 2603.0, , , , , 
2025-02-18, 3.00, 2.9940, 3.25, 3.0100, 2.95, 3.25, 0.0, 0.0, Not available, 107609, 0.0, 1890.0, , , , , 
2025-02-17, 3.00, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, 109972, Bank holiday, Bank holiday, , , , , 
2025-02-14, 3.00, 2.9972, 3.25, 3.0100, 2.95, 3.25, 0.0, 0.0, Not available, 104805, 0.0, 2734.0, , , , , 
2025-02-13, 3.00, 2.9992, 3.25, 3.0100, 2.95, 3.25, 0.0, 0.0, Not available, 113242, 0.0, 3230.0, , , , , 
2025-02-12, 3.00, 2.9966, 3.25, 3.0100, 2.95, 3.25, 0.0, 0.0, Not available, 111724, 0.0, 3045.0, , , , , 
2025-02-11, 3.00, 3.0003, 3.25, 3.0200, 2.95, 3.25, 0.0, 0.0, Not available, 104816, 0.0, 2988.0, , , , , 
2025-02-10, 3.00, 2.9950, 3.25, 3.0200, 2.95, 3.25, 0.0, 0.0, Not available, 103710, 0.0, 3524.0, , , , , 
2025-02-07, 3.00, 2.9866, 3.25, 3.0200, 2.95, 3.25, 0.0, 0.0, Not available, 102458, 0.0, 3822.0, , , , , 
2025-02-06, 3.00, 3.0036, 3.25, 3.0200, 2.95, 3.25, 0.0, 0.0, Not available, 103759, 0.0, 4277.0, , , , , 
2025-02-05, 3.00, 3.0112, 3.25, 3.0300, 2.95, 3.25, 0.0, 0.0, Not available, 105867, 0.0, 3877.0, , , , , 
2025-02-04, 3.00, 3.0071, 3.25, 3.0300, 2.95, 3.25, 0.0, 0.0, Not available, 111926, 0.0, 4228.0, , , , , 
2025-02-03, 3.00, 3.0051, 3.25, 3.0300, 2.95, 3.25, 12000.0, 0.0, Not available, 123965, 0.0, 4411.0, , , , , 
2025-01-31, 3.00, 3.0080, 3.25, 3.0500, 2.95, 3.25, 21764.0, 0.0, Not available, 131087, 0.0, 4496.0, , , , , 
2025-01-30, 3.00, 3.0188, 3.25, 3.0300, 2.95, 3.25, 24000.0, 0.0, Not available, 128608, 0.0, 4242.0, , , , , 
2025-01-29, 3.25, 3.2724, 3.50, 3.3000, 3.25, 3.50, 29065.0, 0.0, Not available, 102690, 0.0, 4498.0, , , , , 
2025-01-28, 3.25, 3.2685, 3.50, 3.2900, 3.25, 3.50, 21122.0, 0.0, Not available, 113542, 0.0, 3921.0, , , , , 
2025-01-27, 3.25, 3.2630, 3.50, 3.2900, 3.25, 3.50, 24000.0, 0.0, Not available, 118240, 0.0, 3994.0, , , , , 
